window,gaussian_id,affected_bR,bR_total,A_n,A_c,A_opportunity,D_opportunity,A_support,D_support,A_cap,D_cap,A_G0,D_G0,A_simple,D_simple,A_oac,D_oac,delta_G0,delta_simple,delta_OAC,delta_OAC_minus_delta_G0,A_low_evidence,D_low_evidence,A_OAC_above_threshold,D_OAC_above_threshold,A_OAC_topK,D_OAC_topK
W1,48565,0,0.0,24.0,17.0,16.0,16.0,15,15,0,0,0.0003146773049326849,0.0003146773049326849,0.000650339504339522,0.000650339504339522,0.00044054822690575886,0.00044054822690575886,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,49314,1,1.9465872049331665,71.0,61.0,55.05751632891081,55.05751632891081,48,48,0,0,0.00011749072802181833,0.00011620932525731418,0.0001852193153162501,0.0001838121679790532,0.00014920716530916278,0.0001475798498832554,-1.2814027645041519e-06,-1.4071473371969222e-06,-1.6273154259073747e-06,-3.4591266140322286e-07,0,0,0,0,0,0
W1,49883,1,0.00022505524975713342,73.0,70.0,59.323347956058754,60.323347956058754,53,54,0,0,0.0004357420604948595,0.00043543658258490256,0.0006246283393090897,0.000624382698627117,0.0005298541492371287,0.0005212511152551002,-3.054779099569203e-07,-2.456406819727067e-07,-8.603033982028494e-06,-8.297556072071573e-06,0,0,0,0,0,0
W1,51624,1,1.784127950668335,68.0,57.0,55.08160645933939,55.08160645933939,50,50,0,0,0.0004273746245577486,0.00042589762752493914,0.0005115558929036403,0.0005095487014599953,0.0005208215350294312,0.000519021587588336,-1.4769970328094872e-06,-2.00719144364495e-06,-1.7999474410952242e-06,-3.2295040828573705e-07,0,0,0,0,0,0
W1,51844,1,0.106455959379673,89.0,72.0,48.43037925214631,48.43037925214631,44,44,0,0,1.0206336259230318e-05,1.0211375217544595e-05,2.590123035174382e-05,2.59099309238162e-05,1.8103803284420514e-05,1.8112741291925174e-05,5.038958314277205e-09,8.700572072380212e-09,8.938007504660902e-09,3.899049190383698e-09,0,0,0,0,0,0
W1,51884,1,1.3351107835769653,83.0,75.0,67.81846058600874,67.81846058600874,58,58,0,0,0.0006644931320454745,0.0006634338102985375,0.0009906232817514303,0.0009899699986700078,0.0008049588088667369,0.0008036755595290106,-1.0593217469370133e-06,-6.532830814224341e-07,-1.283249337726282e-06,-2.239275907892687e-07,0,0,1,1,1,1
W1,52176,1,0.07736948132514954,71.0,64.0,62.78169505274025,62.78169505274025,55,55,0,0,0.00018391085139115795,0.00018340982218627904,0.00033401027509809067,0.0003334355752854889,0.00020654333262196624,0.00020598064564110658,-5.010292048789132e-07,-5.746998126017868e-07,-5.626869808596625e-07,-6.165777598074939e-08,0,0,0,0,0,0
W1,52984,1,0.6344772577285767,100.0,98.0,80.98054394842616,80.98054394842616,71,71,0,0,9.721255199805156e-05,9.571959352582482e-05,0.00017327778731982894,0.00017126507885948663,0.00011896964808713256,0.00011714255127299813,-1.4929584722267355e-06,-2.0127084603423055e-06,-1.8270968141344355e-06,-3.3413834190769995e-07,0,0,0,0,0,0
W1,53260,1,18.778749465942383,68.0,51.0,48.79510795960768,48.79510795960768,44,44,0,0,0.0003242544617892228,0.0003099703718001755,0.0022556944089009907,0.0021839899854279024,0.00044220614657490185,0.00042272603716782855,-1.4284089989047288e-05,-7.170442347308832e-05,-1.9480109407073295e-05,-5.196019418026007e-06,0,0,0,0,0,0
W1,53525,0,0.0,93.0,79.0,60.109369971977564,60.109369971977564,52,52,0,0,6.746264149494877e-05,6.746264149494877e-05,0.00012938608234692957,0.00012938608234692957,0.00010207363179314322,0.00010207363179314322,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,53652,1,0.9759306907653809,36.0,32.0,30.99859113449492,30.99859113449492,29,29,0,0,8.103245417802175e-05,8.01208082116996e-05,0.000350034483900164,0.0003485219089580018,9.261224700917226e-05,9.157032396396304e-05,-9.116459663221452e-07,-1.512574942162193e-06,-1.0419230452092152e-06,-1.3027707888706999e-07,0,0,0,0,0,0
W1,53680,1,0.04611322656273842,22.0,19.0,18.0,18.0,17,17,0,0,0.0006007534750893056,0.0006007369966537199,0.0014025279197184693,0.0014025272762598563,0.0007099813796509975,0.0007099619051362144,-1.6478435585672024e-08,-6.434586129980963e-10,-1.9474514783126076e-08,-2.996079197454052e-09,0,0,1,1,1,1
W1,53792,0,0.0,23.0,20.0,20.0,20.0,19,19,0,0,3.351418063570948e-05,3.35141803193635e-05,7.414177868043055e-05,7.414177769850029e-05,3.770345321517316e-05,3.7703452859283935e-05,-3.163459823415059e-13,-9.81930262469212e-13,-3.5588922759309527e-13,-3.954324525158939e-14,0,0,0,0,0,0
W1,53802,0,0.0,69.0,60.0,58.0,58.0,48,48,0,0,0.00010697674508993758,0.00010697674508993758,0.00020782631119631192,0.00020782631119631192,0.00012595649018653943,0.00012595649018653943,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,53947,0,0.0,74.0,68.0,64.74849647389388,64.74849647389388,53,53,0,0,0.00012422003630721345,0.0001242200366021847,0.00015779985932846684,0.00015779985980201965,0.00014093635975940142,0.00014093636009406704,2.9497124144281517e-13,4.735528104631709e-13,3.3466561770098546e-13,3.9694376258170294e-14,0,0,0,0,0,0
W1,53981,0,0.0,100.0,99.0,79.8746831435128,79.8746831435128,71,71,0,0,8.357460723385945e-05,8.357460723385945e-05,0.00024751520644428394,0.00024751520644428394,0.00010362792235470446,0.00010362792235470446,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,55131,0,0.0,19.0,16.0,16.0,16.0,15,15,0,0,0.0002484871414585661,0.0002484871414585661,0.0003781773788868782,0.0003781773788868782,0.000285760212677351,0.000285760212677351,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,55238,1,0.07618391513824463,91.0,77.0,64.0684553756851,64.0684553756851,54,54,0,0,3.980477072640643e-05,3.970070641758793e-05,8.417486903230479e-05,8.409360098275835e-05,5.555368045503487e-05,5.54084427045498e-05,-1.040643088185016e-07,-8.126804954644129e-08,-1.4523775048507019e-07,-4.1173441666568587e-08,0,0,0,0,0,0
W1,55342,1,1.1460964679718018,98.0,88.0,70.43032437039423,70.47561445677246,66,66,0,0,3.647573849297678e-06,3.6561547182110587e-06,1.1852843632820362e-05,1.185151956172444e-05,4.998668698216134e-06,5.0073810599304925e-06,8.580868913380893e-09,-1.324071095922311e-09,8.712361714358648e-09,1.3149280097775519e-10,0,0,0,0,0,0
W1,55719,1,0.27876904606819153,87.0,73.0,50.74146312471996,50.74146312471996,47,47,0,0,5.546659384115906e-05,5.515469721646315e-05,0.00013002871642616914,0.00012973713753366704,9.220542805086553e-05,9.168694368403992e-05,-3.1189662469590783e-07,-2.91578892502105e-07,-5.18484366825617e-07,-2.0658774212970919e-07,0,0,0,0,0,0
W1,55728,0,0.0,100.0,94.0,69.2956996395322,69.2956996395322,60,60,0,0,9.758532572030354e-06,9.758532608410141e-06,2.6220578336611473e-05,2.62205784525392e-05,1.384647929527062e-05,1.3846479346890264e-05,3.63797872577655e-14,1.1592772775808127e-13,5.161964470234634e-14,1.523985744458084e-14,0,0,0,0,0,0
W1,56261,0,0.0,82.0,72.0,58.322635859992445,58.322635859992445,49,49,0,0,0.0004947458430733073,0.0004947458430733073,0.0009168976172866246,0.0009168976172866246,0.0006827076858541199,0.0006827076858541199,0.0,0.0,0.0,0.0,0,0,1,1,1,1
W1,56380,0,0.0,10.0,10.0,10.0,10.0,8,8,0,0,0.00021152816771063954,0.00021152816771063954,0.0002839048966545028,0.0002839048966545028,0.00021152816771063954,0.00021152816771063954,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,56956,1,0.019753850996494293,95.0,85.0,72.8563424289498,72.8563424289498,63,63,0,0,2.8305691784387485e-06,2.8185882754883098e-06,1.2152177786804262e-05,1.214210296945005e-05,3.6461057059083005e-06,3.630672895100397e-06,-1.1980902950438751e-08,-1.0074817354212807e-08,-1.543281080790352e-08,-3.4519078574647703e-09,0,0,0,0,0,0
W1,57054,0,0.0,89.0,73.0,57.034933407085894,57.034933407085894,50,50,0,0,0.0001466459508271912,0.0001466459508271912,0.00035471046706579847,0.00035471046706579847,0.00022344701084486577,0.00022344701084486577,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,57056,1,0.2138974815607071,98.0,96.0,68.55745091242288,70.08070411107403,61,63,0,0,0.00013075219348073524,0.00013110787364792263,0.00022883833922604104,0.00022631318633958264,0.00018380915491549547,0.0001805193845355073,3.556801671873895e-07,-2.525152886458397e-06,-3.2897703799881703e-06,-3.64545054717556e-06,0,0,0,0,0,0
W1,59223,1,0.003928337246179581,97.0,96.0,69.8708864592475,70.88829032480584,62,63,0,0,0.0004410707681058503,0.0004405783617930768,0.0009362230732678743,0.000935879115294864,0.0006030541897350432,0.0005941972282729653,-4.924063127735145e-07,-3.4395797301035955e-07,-8.856961462077933e-06,-8.364555149304419e-06,0,0,1,0,1,1
W1,59297,1,0.01949917897582054,98.0,98.0,77.89280326998605,77.89280326998605,67,67,0,0,7.153210126435631e-06,7.0738736832065774e-06,9.289166747749137e-06,9.186478732202943e-06,8.90954276520468e-06,8.810726790097754e-06,-7.933644322905336e-08,-1.0268801554619408e-07,-9.881597510692673e-08,-1.947953187787337e-08,0,0,0,0,0,0
W1,61100,0,0.0,86.0,76.0,62.61724617783162,62.61724617783162,52,52,0,0,0.0003769886127617308,0.00037698861293093916,0.0006682489095802426,0.0006682489097510787,0.0005093121840849435,0.0005093121843135442,1.692083430836211e-13,1.708361100152822e-13,2.286006670418339e-13,5.939232395821281e-14,0,0,0,0,0,0
W1,62195,0,0.0,77.0,69.0,59.24128548648118,59.24128548648118,52,52,0,0,0.00010330788801810114,0.00010330788801810114,0.00015482711161201543,0.00015482711161201543,0.0001323176602925785,0.0001323176602925785,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,62234,0,0.0,14.0,14.0,14.0,14.0,13,13,0,0,0.0014221882572331066,0.0014221882572331066,0.0015315014846120965,0.0015315014846120965,0.0014221882572331066,0.0014221882572331066,0.0,0.0,0.0,0.0,0,0,1,1,1,1
W1,63417,0,0.0,73.0,63.0,57.92941311994016,57.92941311994016,48,48,0,0,0.0005086525722300935,0.0005086525730274587,0.0007283381574940046,0.000728338159320191,0.0006324337029621611,0.000632433703953566,7.973652120518704e-13,1.8261863375668153e-12,9.914048748616011e-13,1.9403966280973073e-13,0,0,1,1,1,1
W1,63993,1,0.013909220695495605,23.0,18.0,18.0,18.0,17,17,0,0,0.00034966342165949243,0.0003495434112064389,0.0008396504674362539,0.000839649220059816,0.00042913238112755886,0.0004289850955715387,-1.2001045305350816e-07,-1.2473764379261967e-09,-1.4728555602016528e-07,-2.7275102966657118e-08,0,0,0,0,0,0
W1,64703,0,0.0,24.0,20.0,20.0,20.0,19,19,0,0,0.00014060221823530838,0.00014060221823530838,0.0002725826335248957,0.0002725826335248957,0.00016403592127452646,0.00016403592127452646,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,65881,0,0.0,100.0,83.0,73.0,73.0,62,62,0,0,0.0004146733124668245,0.0004146733171234374,0.0008313683623306065,0.000831368374112166,0.0005600782402149318,0.0005600782465043829,4.656612877414201e-12,1.1781559560407329e-11,6.289451056316897e-12,1.6328381789026958e-12,0,0,0,0,1,1
W1,65970,0,0.0,100.0,97.0,84.4454147277508,84.4454147277508,73,73,0,0,4.8404707963792536e-05,4.840470781827339e-05,0.00012145312502906001,0.00012145312464438146,5.691747439627211e-05,5.691747422516101e-05,-1.45519149031062e-13,-3.8467854932260764e-13,-1.7111109756754242e-13,-2.559194853648042e-14,0,0,0,0,0,0
W1,66106,0,0.0,100.0,95.0,82.18326109983025,82.18326109983025,72,72,0,0,9.305749750744816e-05,9.305749692537155e-05,0.00017550874120168114,0.00017550873982926087,0.0001122953531494258,0.000112295352447016,-5.820766096767752e-13,-1.3724202709616135e-12,-7.024097964511075e-13,-1.2033318677433236e-13,0,0,0,0,0,0
W1,66551,0,0.0,82.0,71.0,56.97162388376015,56.97162388376015,49,49,0,0,0.0002178984623685942,0.00021732175009230736,0.0003198420688539403,0.00031894327182147735,0.00030734408188675983,0.00030653063371855583,-5.767122762868502e-07,-8.987970324629687e-07,-8.134481682039985e-07,-2.3673589191714828e-07,0,0,0,0,0,0
W1,66855,0,0.0,61.0,41.0,34.13835533736131,34.13835533736131,30,30,0,0,0.00015257186047867006,0.00015257186047867006,0.0014948761232495029,0.0014948761232495029,0.0002600314261952046,0.0002600314261952046,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,67032,0,0.0,89.0,78.0,60.21099846842276,60.21099846842276,54,54,0,0,0.00015139230118245837,0.00015139230118245837,0.00027427653386271966,0.00027427653386271966,0.0002192690402858716,0.0002192690402858716,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,67596,0,0.0,69.0,57.0,56.52604068932516,56.52604068932516,47,47,0,0,0.00018909792267172765,0.00018909792267172765,0.0002575404035277119,0.0002575404035277119,0.00022806957464625182,0.00022806957464625182,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,68732,0,0.0,78.0,67.0,64.90031509198826,64.90031509198826,53,53,0,0,0.000382496212038105,0.00038249621278435705,0.0005470816159500951,0.0005470816168372254,0.0004552183737512646,0.00045521837463939797,7.462520727231914e-13,8.871303214599835e-13,8.881333710998585e-13,1.4188129837666708e-13,0,0,0,0,0,0
W1,69372,0,0.0,63.0,59.0,57.0,57.0,47,47,0,0,0.00011017717930729794,0.00011017717953828073,0.0001250756161797193,0.00012507561641087307,0.00012101427891129447,0.00012101427916499685,2.3098278118752896e-13,2.311537734226571e-13,2.537023867897614e-13,2.2719605602232462e-14,0,0,0,0,0,0
W1,69423,0,0.0,100.0,99.0,83.83126686800902,83.83126686800902,73,73,0,0,0.00043587328381306634,0.0004358676661917116,0.0006874618146571037,0.0006874555927221719,0.0005161125773658839,0.0005161059256045951,-5.617621354745729e-09,-6.2219349317898034e-09,-6.651761288805312e-09,-1.034139934059583e-09,0,0,0,0,0,0
W1,69717,0,0.0,91.0,80.0,63.29825730877331,63.29825730877331,56,56,0,0,0.00039731406898499286,0.00039731406898499286,0.0007099373128735417,0.0007099373128735417,0.0005608590484059049,0.0005608590484059049,0.0,0.0,0.0,0.0,0,0,0,0,1,1
W1,70271,0,0.0,24.0,22.0,21.886397549009562,21.886397549009562,18,18,0,0,0.0005498858640341867,0.0005498858640341867,0.0006976513211939776,0.0006976513211939776,0.0005947835794380869,0.0005947835794380869,0.0,0.0,0.0,0.0,0,0,0,0,1,1
W1,70472,0,0.0,100.0,98.0,85.7076745124632,85.7076745124632,73,73,0,0,7.269093546709238e-05,7.23928857587297e-05,0.0001150741398034048,0.00011471092764631308,8.427213535144428e-05,8.392660003533917e-05,-2.980497083626731e-07,-3.632121570917228e-07,-3.455353161051076e-07,-4.74856077424345e-08,0,0,0,0,0,0
W1,70602,0,0.0,99.0,96.0,66.96557661404847,66.96557661404847,56,56,0,0,2.5277570750945138e-05,2.5277570750945138e-05,3.9610358566021196e-05,3.9610358566021196e-05,3.6688066405873996e-05,3.6688066405873996e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,71993,0,0.0,26.0,21.0,19.121211015401183,19.121211015401183,16,16,0,0,0.0008337677424536266,0.0008337677424536266,0.0012015421701763124,0.0012015421701763124,0.0010818218931935469,0.0010818218931935469,0.0,0.0,0.0,0.0,0,0,1,1,1,1
W1,73018,0,0.0,78.0,66.0,61.0,61.0,49,49,0,0,8.641633701938618e-06,8.641633701938618e-06,1.5159884250909912e-05,1.5159884250909912e-05,1.0901753285522564e-05,1.0901753285522564e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,73480,0,0.0,73.0,62.0,61.00000010551372,61.00000010551372,50,50,0,0,0.00016512438643071975,0.00016512438643071975,0.0002201017256719918,0.0002201017256719918,0.0001956088882234769,0.0001956088882234769,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,73717,0,0.0,16.0,16.0,16.0,16.0,14,14,0,0,0.0002638632170146593,0.0002638632170146593,0.00034665581569662897,0.00034665581569662897,0.0002638632170146593,0.0002638632170146593,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,74229,0,0.0,97.0,84.0,57.739569602333205,57.739569602333205,49,49,0,0,8.986666045934888e-05,8.986666045934888e-05,0.00019912506687848235,0.00019912506687848235,0.00014701321640005774,0.00014701321640005774,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,74502,0,0.0,75.0,62.0,57.0,57.0,46,46,0,0,0.00011428613815767097,0.00011428613888526673,0.0001780148909615767,0.0001780148924253265,0.00014800991663042635,0.00014800991757272247,7.275957587078372e-13,1.4637498027894602e-12,9.422961271942504e-13,2.1470036848641322e-13,0,0,0,0,0,0
W1,74893,1,10.395813941955566,100.0,94.0,75.58478411042836,75.58478411042836,67,67,0,0,8.35951504657828e-05,8.236744539573237e-05,0.00014734708573850233,0.00014429284338108266,0.00010924067641344787,0.00010763633296121108,-1.2277050700504333e-06,-3.0542423574196707e-06,-1.6043434522367911e-06,-3.7663838218635786e-07,0,0,0,0,0,0
W1,75723,1,1.2203494310379028,70.0,67.0,59.09454763349937,60.09454763349937,52,53,0,0,0.0005520941476354275,0.0005530830968337698,0.000735620072329035,0.0007262795600873301,0.0006475197692570527,0.0006385589832029276,9.88949198342374e-07,-9.340512241704933e-06,-8.960786054125133e-06,-9.949735252467507e-06,0,0,1,1,1,1
W1,76678,0,0.0,93.0,64.0,53.322884062357836,53.322884062357836,48,48,0,0,3.152571804664125e-05,3.152571804664125e-05,8.291462973916381e-05,8.291462973916381e-05,5.334683871100428e-05,5.334683871100428e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,76896,0,0.0,96.0,51.0,46.50232594463928,46.50232594463928,39,39,0,0,2.0911919374437278e-05,2.0911919374437278e-05,9.994657006960863e-05,9.994657006960863e-05,4.1407834160670054e-05,4.1407834160670054e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,76939,0,0.0,15.0,11.0,10.0,10.0,9,9,0,0,4.945428263454232e-05,4.945428263454232e-05,8.781223741568105e-05,8.781223741568105e-05,6.711652643259315e-05,6.711652643259315e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,76941,0,0.0,100.0,97.0,77.4712196000378,77.4712196000378,67,67,0,0,0.00021257201321621898,0.00021256125935086522,0.0003547768519426998,0.00035476377250359616,0.0002713533623654815,0.00027133963479392576,-1.0753865353763103e-08,-1.307943910366623e-08,-1.3727571555725328e-08,-2.9737062019622243e-09,0,0,0,0,0,0
W1,77456,0,0.0,96.0,74.0,60.396954113593964,60.396954113593964,51,51,0,0,0.00010652704124816208,0.00010652704155132697,0.0004690097347555825,0.00046900973627122855,0.0001654224842067097,0.00016542248467748492,3.0316489607346703e-13,1.5156460613473255e-12,4.707752200225346e-13,1.6761032394906755e-13,0,0,0,0,0,0
W1,78055,0,0.0,91.0,73.0,56.29209975325847,56.29209975325847,49,49,0,0,0.0006786506344877448,0.0006786506357670341,0.0013130075740010912,0.0013130075756862562,0.0010693243483007307,0.0010693243503164588,1.2792892830140734e-12,1.6851650283533637e-12,2.0157280792437726e-12,7.364387962296992e-13,0,0,1,1,1,1
W1,78435,0,0.0,83.0,72.0,63.51971583543627,63.51971583543627,54,54,0,0,0.0007109324130524725,0.0007109324151563639,0.0011037530512334939,0.0011037530540299555,0.0009160453235068841,0.0009160453262177746,2.1038913883622556e-12,2.7964616299697154e-12,2.7108904314052107e-12,6.06999043042955e-13,0,0,1,1,1,1
W1,79268,0,0.0,55.0,54.0,45.95507339427611,45.95507339427611,45,45,0,0,0.00036052355303090944,0.00036052355303401,0.0022340224751667154,0.0022340224753015963,0.00042580038789935776,0.00042580038790301976,3.1005471627654213e-15,1.3488082178936267e-13,3.66200125778704e-15,5.614540950216185e-16,0,0,0,0,0,0
W1,81432,0,0.0,67.0,59.0,57.999999902097024,57.999999902097024,48,48,0,0,0.00016346916836458246,0.00016346916836458246,0.0002057861590481185,0.0002057861590481185,0.00018719856406794602,0.00018719856406794602,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,81609,0,0.0,98.0,91.0,76.01196204222416,76.01196204222416,63,63,0,0,5.9343463654705013e-05,5.9343463654705013e-05,8.472895517096427e-05,8.472895517096427e-05,7.565160431368483e-05,7.565160431368483e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,83186,0,0.0,92.0,85.0,73.98260182001694,73.98260182001694,64,64,0,0,0.00017018431373698936,0.00017018431373698936,0.000347612633782584,0.000347612633782584,0.00020950434760381827,0.00020950434760381827,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,84463,0,0.0,81.0,66.0,58.0,58.0,47,47,0,0,0.00014639822344918055,0.00014639822344918055,0.00024007736474046987,0.00024007736474046987,0.00020070724182548946,0.00020070724182548946,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,84487,0,0.0,89.0,76.0,59.67736539000466,59.67736539000466,51,51,0,0,0.000330888790457832,0.000330888790457832,0.0006503672244689649,0.0006503672244689649,0.00048325896217761403,0.00048325896217761403,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,84984,0,0.0,97.0,66.0,46.898861091059956,46.898861091059956,40,40,0,0,4.629691780495182e-05,4.629691780495182e-05,0.00013253290589220832,0.00013253290589220832,9.186823826833014e-05,9.186823826833014e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,87460,0,0.0,56.0,53.0,50.49077852512076,50.49077852512076,44,44,0,0,7.885026936014863e-05,7.885026529990442e-05,9.675780746564331e-05,9.675780314670575e-05,8.682232644974735e-05,8.682232197899727e-05,-4.060244206279505e-12,-4.3189375551399775e-12,-4.470750077653976e-12,-4.105058713744711e-13,0,0,0,0,0,0
W1,88248,0,0.0,65.0,59.0,57.008666085043245,57.008666085043245,48,48,0,0,0.0003243351348102736,0.00032433513301926865,0.0014602908890109345,0.0014602908761155104,0.00036681877736375056,0.00036681877533814746,-1.7910049528516159e-12,-1.2895424094869212e-11,-2.025603101050988e-12,-2.3459814819937197e-13,0,0,0,0,0,0
W1,90018,0,0.0,100.0,81.0,66.61001819018853,66.61001819018853,60,60,0,0,1.1106471752797449e-05,1.1106471752797449e-05,2.4272554353894126e-05,2.4272554353894126e-05,1.6358486966817346e-05,1.6358486966817346e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,91510,1,0.7213590145111084,98.0,96.0,74.2671214257039,74.2671214257039,64,64,0,0,0.0004733917004717587,0.0004715952665368168,0.0008215357964130993,0.0008197489261689462,0.000616937898935704,0.0006145967337308738,-1.7964339349418879e-06,-1.7868702441530384e-06,-2.341165204830173e-06,-5.44731269888285e-07,0,0,1,1,1,1
W1,91956,0,0.0,97.0,88.0,80.0,80.0,69,69,0,0,1.958711574232598e-06,1.958711574232598e-06,2.5471004757834325e-06,2.5471004757834325e-06,2.3551174880653855e-06,2.3551174880653855e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,92119,0,0.0,26.0,25.0,23.0,23.0,18,18,0,0,0.00021970378573034675,0.00021970378573034675,0.00028605794933492294,0.00028605794933492294,0.00024411531747816302,0.00024411531747816302,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,92289,0,0.0,15.0,15.0,10.833603643132152,10.833603643132152,8,8,0,0,0.00016850565395240362,0.00016850565395240362,0.0002528099150153347,0.0002528099150153347,0.00021583476962983228,0.00021583476962983228,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,92360,1,2.302834987640381,61.0,55.0,53.097693303572186,53.097693303572186,43,43,0,0,0.00028384917967355606,0.0002810541751853886,0.00046103424653329256,0.00045753807925586826,0.0003231338362600166,0.0003199520038387843,-2.7950044881674767e-06,-3.496167277424302e-06,-3.1818324212323085e-06,-3.8682793306483174e-07,0,0,0,0,0,0
W1,92369,1,3.088655710220337,67.0,56.0,50.31762345321983,50.31762345321983,45,45,0,0,0.00014601977514135795,0.0001452906903063455,0.00024315032222047242,0.0002421445942371551,0.00019086630408204756,0.00018991329804100702,-7.290848350124544e-07,-1.0057279833173129e-06,-9.530060410405409e-07,-2.239212060280865e-07,0,0,0,0,0,0
W1,92374,0,0.0,37.0,35.0,32.977145764288274,32.977145764288274,27,27,0,0,0.00020245291581668837,0.00020245291581668837,0.0008074720492555705,0.0008074720492555705,0.00022447837378786366,0.00022447837378786366,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,93170,0,0.0,85.0,73.0,65.00270649427983,65.00270649427983,54,54,0,0,5.5087701796199614e-05,5.5087701796199614e-05,9.131030423423536e-05,9.131030423423536e-05,7.105236459483219e-05,7.105236459483219e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,93910,1,1.5937343835830688,84.0,75.0,68.37525517765167,68.37525517765167,59,59,0,0,0.0002753522005885866,0.00027461197019173513,0.00037869070419943086,0.0003776014911358754,0.0003347966593322322,0.0003338966241646458,-7.402303968514958e-07,-1.0892130635554759e-06,-9.000351675864213e-07,-1.5980477073492547e-07,0,0,0,0,0,0
W1,94426,1,16.16876792907715,100.0,90.0,71.06432845402512,71.06432857025507,61,61,0,0,0.0003819198861271156,0.00036636740303551906,0.000689270282809147,0.0006561455079919054,0.0005291417238422008,0.0005075940948440367,-1.5552483091596514e-05,-3.312477481724166e-05,-2.1547628998164117e-05,-5.9951459065676026e-06,0,0,0,0,0,0
